knr,rain,date
1936,86.63500213623047,2011-01-02
1938,236.5800018310547,2011-01-02
1939,137.75,2011-01-02
1940,166.26100158691406,2011-01-02
1941,99.20549774169922,2011-01-02
1942,86.15460205078125,2011-01-02
1943,33.20690155029297,2011-01-02
2002,6.6084699630737305,2011-01-02
2003,7.861289978027344,2011-01-02
2004,89.75910186767578,2011-01-02
2011,21.080799102783203,2011-01-02
2012,21.95050048828125,2011-01-02
2014,51.36429977416992,2011-01-02
2015,56.874298095703125,2011-01-02
2017,60.61410140991211,2011-01-02
2018,125.91400146484375,2011-01-02
2019,120.68900299072266,2011-01-02
2020,76.02210235595703,2011-01-02
2021,17.874500274658203,2011-01-02
2022,99.57640075683594,2011-01-02
2023,85.25520324707031,2011-01-02
2024,58.13959884643555,2011-01-02
2025,24.34440040588379,2011-01-02
2027,8.185959815979004,2011-01-02
2028,25.721799850463867,2011-01-02
2030,16.381099700927734,2011-01-02
101,0,2011-01-03
104,0,2011-01-03
105,0,2011-01-03
106,0,2011-01-03
111,0,2011-01-03
118,0,2011-01-03
119,0,2011-01-03
121,0,2011-01-03
122,0,2011-01-03
123,0,2011-01-03
124,0,2011-01-03
125,0,2011-01-03
127,0,2011-01-03
128,0,2011-01-03
135,0,2011-01-03
136,0,2011-01-03
137,0,2011-01-03
138,0,2011-01-03
211,0,2011-01-03
213,0,2011-01-03
214,0,2011-01-03
215,0,2011-01-03
216,0,2011-01-03
217,0,2011-01-03
219,0.24615399539470673,2011-01-03
220,0.19607800245285034,2011-01-03
221,0,2011-01-03
226,0,2011-01-03
227,0,2011-01-03
228,0,2011-01-03
229,0,2011-01-03
230,0,2011-01-03
231,0,2011-01-03
233,0,2011-01-03
234,0,2011-01-03
235,0,2011-01-03
236,0,2011-01-03
237,0.017659999430179596,2011-01-03
238,0,2011-01-03
239,0.1636359989643097,2011-01-03
301,0.16228100657463074,2011-01-03
402,0.004835589788854122,2011-01-03
403,0.10833299905061722,2011-01-03
412,0.5759000182151794,2011-01-03
415,0.1166670024394989,2011-01-03
417,0.13543100655078888,2011-01-03
418,0.17221100628376007,2011-01-03
419,0,2011-01-03
420,0,2011-01-03
423,0.2914150059223175,2011-01-03
425,0.4366059899330139,2011-01-03
426,0.4849349856376648,2011-01-03
427,0.040420401841402054,2011-01-03
428,0,2011-01-03
429,0.02833710052073002,2011-01-03
430,0.6338289976119995,2011-01-03
432,11.854900360107422,2011-01-03
434,8.363470077514648,2011-01-03
436,24.588899612426758,2011-01-03
437,21.850400924682617,2011-01-03
438,12.922800064086914,2011-01-03
439,0.8381779789924622,2011-01-03
441,34.06679916381836,2011-01-03
501,1.0627599954605103,2011-01-03
502,0.17307700216770172,2011-01-03
511,3.804719924926758,2011-01-03
512,27.171499252319336,2011-01-03
513,13.096799850463867,2011-01-03
514,3.2361600399017334,2011-01-03
515,6.104750156402588,2011-01-03
516,0.17590999603271484,2011-01-03
517,0.9190099835395813,2011-01-03
519,0.03718459978699684,2011-01-03
520,0,2011-01-03
521,0.4114829897880554,2011-01-03
522,0.027707800269126892,2011-01-03
528,0.816215991973877,2011-01-03
529,0.14960600435733795,2011-01-03
532,0,2011-01-03
533,0,2011-01-03
534,0,2011-01-03
536,0.7832649946212769,2011-01-03
538,0.502606987953186,2011-01-03
540,1.661870002746582,2011-01-03
541,0.0618101991713047,2011-01-03
542,0.03482050076127052,2011-01-03
543,1.0737500190734863,2011-01-03
544,0.5927889943122864,2011-01-03
545,0.7422749996185303,2011-01-03
602,1.4729700088500977,2011-01-03
604,0.003821660066023469,2011-01-03
605,0.015374800190329552,2011-01-03
612,0.21607999503612518,2011-01-03
615,1.632449984550476,2011-01-03
616,3.7209599018096924,2011-01-03
617,0.7105749845504761,2011-01-03
618,0.6544719934463501,2011-01-03
619,0.7914209961891174,2011-01-03
620,1.6532700061798096,2011-01-03
621,0.1878719925880432,2011-01-03
622,0,2011-01-03
623,0.7617189884185791,2011-01-03
624,1.0971299409866333,2011-01-03
625,2.384619951248169,2011-01-03
626,1.625830054283142,2011-01-03
627,0,2011-01-03
628,0,2011-01-03
631,0.10638300329446793,2011-01-03
632,0,2011-01-03
633,0.6847569942474365,2011-01-03
701,0.07246380299329758,2011-01-03
702,0,2011-01-03
704,1,2011-01-03
706,0.15079399943351746,2011-01-03
709,0,2011-01-03
711,0,2011-01-03
713,0.10382500290870667,2011-01-03
714,0.018181800842285156,2011-01-03
716,0.04424779862165451,2011-01-03
719,0,2011-01-03
720,0.7181820273399353,2011-01-03
722,1.294119954109192,2011-01-03
723,0,2011-01-03
728,0,2011-01-03
805,0,2011-01-03
806,0.15335899591445923,2011-01-03
807,0,2011-01-03
811,0,2011-01-03
814,0,2011-01-03
815,0,2011-01-03
817,0.03615599870681763,2011-01-03
819,0.6783220171928406,2011-01-03
821,0.04247099906206131,2011-01-03
822,0.46036601066589355,2011-01-03
826,0.11446700245141983,2011-01-03
827,0.26214799284935,2011-01-03
828,0.9573590159416199,2011-01-03
829,0.571628987789154,2011-01-03
830,0.8933190107345581,2011-01-03
831,0.12206599861383438,2011-01-03
833,2.5519299507141113,2011-01-03
834,4.355810165405273,2011-01-03
901,0.005208330228924751,2011-01-03
904,1.5519499778747559,2011-01-03
906,0.49637699127197266,2011-01-03
911,0.027692299336194992,2011-01-03
912,0,2011-01-03
914,0.06018520146608353,2011-01-03
919,0,2011-01-03
926,2.798909902572632,2011-01-03
928,0.3047339916229248,2011-01-03
929,0.17314499616622925,2011-01-03
935,0.1940300017595291,2011-01-03
937,0.28933098912239075,2011-01-03
938,0.2361849993467331,2011-01-03
940,0.6952000260353088,2011-01-03
941,0.4008120000362396,2011-01-03
1001,2.0329699516296387,2011-01-03
1002,0.1463409960269928,2011-01-03
1003,0,2011-01-03
1004,0,2011-01-03
1014,0.5607240200042725,2011-01-03
1017,0.8371040225028992,2011-01-03
1018,0.9533330202102661,2011-01-03
1021,0.7959179878234863,2011-01-03
1026,0.08866439759731293,2011-01-03
1027,0.10483899712562561,2011-01-03
1029,0,2011-01-03
1032,0,2011-01-03
1034,0,2011-01-03
1037,0.17730499804019928,2011-01-03
1046,1.8827699422836304,2011-01-03
1101,0.16312099993228912,2011-01-03
1102,1.6569600105285645,2011-01-03
1103,1.5797100067138672,2011-01-03
1106,34.58330154418945,2011-01-03
1111,0.013157900422811508,2011-01-03
1112,0,2011-01-03
1114,0.12804900109767914,2011-01-03
1119,1.0386099815368652,2011-01-03
1120,3.7017500400543213,2011-01-03
1121,0.03225810080766678,2011-01-03
1122,0.6325880289077759,2011-01-03
1124,7.853330135345459,2011-01-03
1127,0.5833330154418945,2011-01-03
1129,0.12736399471759796,2011-01-03
1130,0,2011-01-03
1133,0.9615380167961121,2011-01-03
1134,2.092590093612671,2011-01-03
1135,0.18874800205230713,2011-01-03
1141,0.4494380056858063,2011-01-03
1142,0,2011-01-03
1144,0.33333298563957214,2011-01-03
1145,18.577800750732422,2011-01-03
1146,27.910499572753906,2011-01-03
1149,21.448299407958984,2011-01-03
1151,13.25,2011-01-03
1160,9.35293960571289,2011-01-03
1201,2.0811400413513184,2011-01-03
1211,1.7389600276947021,2011-01-03
1216,13.85830020904541,2011-01-03
1219,4.615019798278809,2011-01-03
1221,0.10447800159454346,2011-01-03
1222,1.165410041809082,2011-01-03
1223,0.011904800310730934,2011-01-03
1224,3.0510599613189697,2011-01-03
1227,1.6280200481414795,2011-01-03
1228,8.017359733581543,2011-01-03
1231,6.327710151672363,2011-01-03
1232,1.3881499767303467,2011-01-03
1233,4.853260040283203,2011-01-03
1234,5.7772698402404785,2011-01-03
1235,22.815200805664063,2011-01-03
1238,7.595849990844727,2011-01-03
1241,0,2011-01-03
1242,3.2536799907684326,2011-01-03
1243,0,2011-01-03
1244,5.627449989318848,2011-01-03
1245,15.626399993896484,2011-01-03
1246,18.743799209594727,2011-01-03
1247,15.164899826049805,2011-01-03
1251,31.190900802612305,2011-01-03
1252,24.394399642944336,2011-01-03
1253,9.069499969482422,2011-01-03
1256,19.12220001220703,2011-01-03
1259,34.954498291015625,2011-01-03
1260,26.213600158691406,2011-01-03
1263,18.842599868774414,2011-01-03
1264,34.157901763916016,2011-01-03
1265,47.33330154418945,2011-01-03
1266,19.22559928894043,2011-01-03
1401,61.31420135498047,2011-01-03
1411,24.60890007019043,2011-01-03
1412,43.20600128173828,2011-01-03
1413,28.615999221801758,2011-01-03
1416,32.17300033569336,2011-01-03
1417,11.194999694824219,2011-01-03
1418,14.483799934387207,2011-01-03
1419,8.338800430297852,2011-01-03
1420,12.240900039672852,2011-01-03
1421,3.4427900314331055,2011-01-03
1422,2.005919933319092,2011-01-03
1424,4.01524019241333,2011-01-03
1426,10.592000007629395,2011-01-03
1428,45.25080108642578,2011-01-03
1429,47.1431999206543,2011-01-03
1430,40.020301818847656,2011-01-03
1431,31.896900177001953,2011-01-03
1432,31.51569938659668,2011-01-03
1433,45.23509979248047,2011-01-03
1438,76.89689636230469,2011-01-03
1439,71.34760284423828,2011-01-03
1441,67.6051025390625,2011-01-03
1443,44.48749923706055,2011-01-03
1444,74.31220245361328,2011-01-03
1445,34.83639907836914,2011-01-03
1449,41.9098014831543,2011-01-03
1502,100.76000213623047,2011-01-03
1504,95.205902099609375,2011-01-03
1505,93.7406997680664,2011-01-03
1511,61.18840026855469,2011-01-03
1514,61.677398681640625,2011-01-03
1515,59.1614990234375,2011-01-03
1516,55.444400787353516,2011-01-03
1517,35.63330078125,2011-01-03
1519,48.77190017700195,2011-01-03
1520,49.43899917602539,2011-01-03
1523,145.98500061035156,2011-01-03
1524,113.9260025024414,2011-01-03
1525,138.91099548339844,2011-01-03
1526,158.66700744628906,2011-01-03
1528,122.28600311279297,2011-01-03
1529,129.2209930419922,2011-01-03
1531,20.725799560546875,2011-01-03
1532,55.95000076293945,2011-01-03
1534,107.4219970703125,2011-01-03
1535,133.28500366210937,2011-01-03
1539,73.542999267578125,2011-01-03
1543,82.12220001220703,2011-01-03
1545,99.87370300292969,2011-01-03
1546,59,2011-01-03
1547,75.17240142822266,2011-01-03
1548,93.37770080566406,2011-01-03
1551,105.322998046875,2011-01-03
1554,96,2011-01-03
1557,85.02010345458984,2011-01-03
1560,54.27920150756836,2011-01-03
1563,76.31220245361328,2011-01-03
1566,27.923999786376953,2011-01-03
1567,27.932100296020508,2011-01-03
1571,45.3473014831543,2011-01-03
1573,71.94560241699219,2011-01-03
1576,64.1769027709961,2011-01-03
1601,54.31959915161133,2011-01-03
1612,31.483200073242188,2011-01-03
1613,74.317596435546875,2011-01-03
1617,79.2959976196289,2011-01-03
1620,80.1011962890625,2011-01-03
1621,93.294097900390625,2011-01-03
1622,99.44609832763672,2011-01-03
1624,69.50740051269531,2011-01-03
1627,91.90959930419922,2011-01-03
1630,92.43489837646484,2011-01-03
1632,112.7750015258789,2011-01-03
1633,66.5905990600586,2011-01-03
1634,48.131900787353516,2011-01-03
1635,46.57490158081055,2011-01-03
1636,57.4281005859375,2011-01-03
1638,95.74410247802734,2011-01-03
1640,49.127201080322266,2011-01-03
1644,61.951499938964844,2011-01-03
1648,58.19969940185547,2011-01-03
1653,69.15769958496094,2011-01-03
1657,63.60940170288086,2011-01-03
1662,48.98939895629883,2011-01-03
1663,29.401199340820313,2011-01-03
1664,65.00330352783203,2011-01-03
1665,70.432403564453125,2011-01-03
1702,18.292999267578125,2011-01-03
1703,33.7484016418457,2011-01-03
1711,34.07040023803711,2011-01-03
1714,19.09000015258789,2011-01-03
1717,5.921050071716309,2011-01-03
1718,30.415700912475586,2011-01-03
1719,4.9953999519348145,2011-01-03
1721,18.750999450683594,2011-01-03
1723,15.862799644470215,2011-01-03
1724,48.01139831542969,2011-01-03
1725,27.60409927368164,2011-01-03
1729,7.608699798583984,2011-01-03
1736,7.987120151519775,2011-01-03
1738,1.3680599927902222,2011-01-03
1739,1.5927300453186035,2011-01-03
1740,4.326920032501221,2011-01-03
1742,13.6806001663208,2011-01-03
1743,20.15690040588379,2011-01-03
1744,29.225099563598633,2011-01-03
1748,28.525299072265625,2011-01-03
1749,27.361799240112305,2011-01-03
1750,26.932300567626953,2011-01-03
1751,25.141399383544922,2011-01-03
1755,17.450000762939453,2011-01-03
1804,13.717100143432617,2011-01-03
1805,93.58930206298828,2011-01-03
1811,11.472299575805664,2011-01-03
1812,9.781909942626953,2011-01-03
1813,12.13479995727539,2011-01-03
1815,11.338199615478516,2011-01-03
1816,12.544599533081055,2011-01-03
1818,32.035701751708984,2011-01-03
1820,55.31209945678711,2011-01-03
1822,37.58489990234375,2011-01-03
1824,17.997900009155273,2011-01-03
1825,6.161819934844971,2011-01-03
1826,1.7105599641799927,2011-01-03
1827,42.05110168457031,2011-01-03
1828,27.720699310302734,2011-01-03
1832,1.7085200548171997,2011-01-03
1833,12.480400085449219,2011-01-03
1834,7.926609992980957,2011-01-03
1835,7.666669845581055,2011-01-03
1836,17.182100296020508,2011-01-03
1837,39.26300048828125,2011-01-03
1838,35.08330154418945,2011-01-03
1839,26.739500045776367,2011-01-03
1840,15.391900062561035,2011-01-03
1841,7.051089763641357,2011-01-03
1845,3.288480043411255,2011-01-03
1848,5.274270057678223,2011-01-03
1849,10.582500457763672,2011-01-03
1850,39.24570083618164,2011-01-03
1851,14.005900382995605,2011-01-03
1852,35.715999603271484,2011-01-03
1853,64.7760009765625,2011-01-03
1854,61.45899963378906,2011-01-03
1856,6,2011-01-03
1857,41.944400787353516,2011-01-03
1859,40.06560134887695,2011-01-03
1860,90.72160339355469,2011-01-03
1865,39.48080062866211,2011-01-03
1866,18.979400634765625,2011-01-03
1867,39.02429962158203,2011-01-03
1868,66.96399688720703,2011-01-03
1870,60.60540008544922,2011-01-03
1871,63.1875,2011-01-03
1874,45.0968017578125,2011-01-03
1901,54.06930160522461,2011-01-03
1902,48.0890007019043,2011-01-03
1911,47.67509841918945,2011-01-03
1913,61.225101470947266,2011-01-03
1915,51.60530090332031,2011-01-03
1917,52.69729995727539,2011-01-03
1919,42.683998107910156,2011-01-03
1920,36.74330139160156,2011-01-03
1922,40.879398345947266,2011-01-03
1923,48.32899856567383,2011-01-03
1924,21.124900817871094,2011-01-03
1925,50.67649841308594,2011-01-03
1926,62.029998779296875,2011-01-03
1927,73.0447006225586,2011-01-03
1928,72.64730072021484,2011-01-03
1929,47.4984016418457,2011-01-03
1931,49.38679885864258,2011-01-03
1933,34.89440155029297,2011-01-03
1936,29.937599182128906,2011-01-03
1938,141.2050018310547,2011-01-03
1939,45.90019989013672,2011-01-03
1940,89.02320098876953,2011-01-03
1941,108.31800079345703,2011-01-03
1942,67.02439880371094,2011-01-03
1943,33.369598388671875,2011-01-03
2002,40.08140182495117,2011-01-03
2003,51.4099006652832,2011-01-03
2004,94.58170318603516,2011-01-03
2011,7.318689823150635,2011-01-03
2012,20.821300506591797,2011-01-03
2014,75.64129638671875,2011-01-03
2015,73.300201416015625,2011-01-03
2017,44.655799865722656,2011-01-03
2018,113.40399932861328,2011-01-03
2019,95.28340148925781,2011-01-03
2020,35.69599914550781,2011-01-03
2021,12.48490047454834,2011-01-03
2022,91.50959777832031,2011-01-03
2023,95.06800079345703,2011-01-03
2024,63.16490173339844,2011-01-03
2025,64.41449737548828,2011-01-03
2027,52.72420120239258,2011-01-03
2028,57.623199462890625,2011-01-03
2030,24.144100189208984,2011-01-03
101,4.830480098724365,2011-01-04
104,3.589289903640747,2011-01-04
105,8.281800270080566,2011-01-04
106,8.3835601806640625,2011-01-04
111,62.608699798583984,2011-01-04
118,9.438870429992676,2011-01-04
119,13.803899765014648,2011-01-04
121,12.608499526977539,2011-01-04
122,19.118200302124023,2011-01-04
123,14.641900062561035,2011-01-04
124,14.03030014038086,2011-01-04
125,14.283900260925293,2011-01-04
127,11.623800277709961,2011-01-04
128,9.845100402832031,2011-01-04
135,2.495579957962036,2011-01-04
136,1.936710000038147,2011-01-04
137,8.191229820251465,2011-01-04
138,11.205900192260742,2011-01-04
211,7.870230197906494,2011-01-04
213,13.3951997756958,2011-01-04
214,11.128700256347656,2011-01-04
215,10.380999565124512,2011-01-04
216,11.31149959564209,2011-01-04
217,11.906299591064453,2011-01-04
219,22.369199752807617,2011-01-04
220,13.117600440979004,2011-01-04
221,12.5201997756958,2011-01-04
226,8.258370399475098,2011-01-04
227,10.793299674987793,2011-01-04
228,10.684900283813477,2011-01-04
229,19.35810089111328,2011-01-04
230,12,2011-01-04
231,11.697400093078613,2011-01-04
233,21.972200393676758,2011-01-04
234,15.885100364685059,2011-01-04
235,8.114620208740234,2011-01-04
236,5.106420040130615,2011-01-04
237,7.536419868469238,2011-01-04
238,18.136199951171875,2011-01-04
239,8.934550285339355,2011-01-04
301,19.06800079345703,2011-01-04
402,15.211799621582031,2011-01-04
403,17.62779998779297,2011-01-04
412,23.07979965209961,2011-01-04
415,13.172200202941895,2011-01-04
417,12.220199584960938,2011-01-04
418,13.71619987487793,2011-01-04
419,6.796939849853516,2011-01-04
420,14.109000205993652,2011-01-04
423,16.024200439453125,2011-01-04
425,16.72640037536621,2011-01-04
426,14.365900039672852,2011-01-04
427,13.451899528503418,2011-01-04
428,14.864899635314941,2011-01-04
429,16.64430046081543,2011-01-04
430,20.479999542236328,2011-01-04
432,19.10420036315918,2011-01-04
434,13.669400215148926,2011-01-04
436,11.079000473022461,2011-01-04
437,13.187999725341797,2011-01-04
438,9.208470344543457,2011-01-04
439,18.881399154663086,2011-01-04
441,11.515299797058105,2011-01-04
501,26.51460075378418,2011-01-04
502,17.297300338745117,2011-01-04
511,30.686100006103516,2011-01-04
512,95.25599670410156,2011-01-04
513,224.7989959716797,2011-01-04
514,90.61000061035156,2011-01-04
515,75.14640045166016,2011-01-04
516,68.06410217285156,2011-01-04
517,65.476898193359375,2011-01-04
519,60.1328010559082,2011-01-04
520,27.74720001220703,2011-01-04
521,23.33489990234375,2011-01-04
522,66.04869842529297,2011-01-04
528,10.900899887084961,2011-01-04
529,9.897640228271484,2011-01-04
532,35.802799224853516,2011-01-04
533,39.07310104370117,2011-01-04
534,21.916799545288086,2011-01-04
536,18.36079978942871,2011-01-04
538,30.596500396728516,2011-01-04
540,41.52159881591797,2011-01-04
541,44.401798248291016,2011-01-04
542,55.66379928588867,2011-01-04
543,63.23860168457031,2011-01-04
544,76.63520050048828,2011-01-04
545,111.23300170898437,2011-01-04
602,8.783780097961426,2011-01-04
604,3.8573200702667236,2011-01-04
605,29.315200805664063,2011-01-04
612,29.32659912109375,2011-01-04
615,37.80440139770508,2011-01-04
616,28.23110008239746,2011-01-04
617,31.014799118041992,2011-01-04
618,86.55010223388672,2011-01-04
619,46.73509979248047,2011-01-04
620,47.90729904174805,2011-01-04
621,21.308000564575195,2011-01-04
622,18.9867000579834,2011-01-04
623,20.728500366210937,2011-01-04
624,9.412799835205078,2011-01-04
625,11.598299980163574,2011-01-04
626,19.09600067138672,2011-01-04
627,9.289469718933105,2011-01-04
628,7.385059833526611,2011-01-04
631,13.83329963684082,2011-01-04
632,15.601799964904785,2011-01-04
633,32.41299819946289,2011-01-04
701,1.3912999629974365,2011-01-04
702,2.8022000789642334,2011-01-04
704,0.5794389843940735,2011-01-04
706,2.3095200061798096,2011-01-04
709,1.9926899671554565,2011-01-04
711,6.530300140380859,2011-01-04
713,5.382510185241699,2011-01-04
714,3.3818199634552,2011-01-04
716,0.8451330065727234,2011-01-04
719,0,2011-01-04
720,0,2011-01-04
722,0,2011-01-04
723,18.242399215698242,2011-01-04
728,0.22509199380874634,2011-01-04
805,0,2011-01-04
806,0.020278800278902054,2011-01-04
807,7.408010005950928,2011-01-04
811,0,2011-01-04
814,0,2011-01-04
815,0.07118640094995499,2011-01-04
817,1.3710800409317017,2011-01-04
819,1.321679949760437,2011-01-04
821,2.965250015258789,2011-01-04
822,1.0701199769973755,2011-01-04
826,21.519699096679688,2011-01-04
827,10.9552001953125,2011-01-04
828,9.493809700012207,2011-01-04
829,2.599720001220703,2011-01-04
